2024-01-22 13:19:26,842 INFO    StreamThr :8682 [internal.py:wandb_internal():86] W&B internal server running at pid: 8682, started at: 2024-01-22 13:19:26.841463
2024-01-22 13:19:30,144 INFO    HandlerThread:8682 [handler.py:handle_request_defer():170] handle defer: 5
2024-01-22 13:19:30,144 DEBUG   SenderThread:8682 [sender.py:send():380] send: summary
2024-01-22 13:19:30,144 INFO    SenderThread:8682 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-22 13:19:30,145 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: defer
2024-01-22 13:19:30,145 INFO    SenderThread:8682 [sender.py:send_request_defer():609] handle sender defer: 5
2024-01-22 13:19:30,145 INFO    SenderThread:8682 [sender.py:transition_state():613] send defer: 6
2024-01-22 13:19:30,145 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:19:30,145 INFO    HandlerThread:8682 [handler.py:handle_request_defer():170] handle defer: 6
2024-01-22 13:19:30,145 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: defer
2024-01-22 13:19:30,145 INFO    SenderThread:8682 [sender.py:send_request_defer():609] handle sender defer: 6
2024-01-22 13:19:30,147 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: status_report
2024-01-22 13:19:30,316 INFO    SenderThread:8682 [sender.py:transition_state():613] send defer: 7
2024-01-22 13:19:30,316 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:19:30,316 INFO    HandlerThread:8682 [handler.py:handle_request_defer():170] handle defer: 7
2024-01-22 13:19:30,316 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: defer
2024-01-22 13:19:30,316 INFO    SenderThread:8682 [sender.py:send_request_defer():609] handle sender defer: 7
2024-01-22 13:19:30,876 INFO    Thread-12 :8682 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/output.log
2024-01-22 13:19:30,876 INFO    Thread-12 :8682 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/config.yaml
2024-01-22 13:19:30,876 INFO    Thread-12 :8682 [dir_watcher.py:_on_file_created():271] file/dir created: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/wandb-summary.json
2024-01-22 13:19:31,082 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: poll_exit
2024-01-22 13:19:32,044 INFO    SenderThread:8682 [sender.py:transition_state():613] send defer: 8
2024-01-22 13:19:32,044 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: poll_exit
2024-01-22 13:19:32,044 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:19:32,044 INFO    HandlerThread:8682 [handler.py:handle_request_defer():170] handle defer: 8
2024-01-22 13:19:32,044 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: defer
2024-01-22 13:19:32,044 INFO    SenderThread:8682 [sender.py:send_request_defer():609] handle sender defer: 8
2024-01-22 13:19:32,045 INFO    SenderThread:8682 [job_builder.py:build():281] Attempting to build job artifact
2024-01-22 13:19:32,045 INFO    SenderThread:8682 [job_builder.py:_get_source_type():393] is repo sourced job
2024-01-22 13:19:32,046 INFO    SenderThread:8682 [job_builder.py:build():369] adding wandb-job metadata file
2024-01-22 13:19:32,066 INFO    SenderThread:8682 [sender.py:transition_state():613] send defer: 9
2024-01-22 13:19:32,066 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:19:32,066 INFO    HandlerThread:8682 [handler.py:handle_request_defer():170] handle defer: 9
2024-01-22 13:19:32,067 DEBUG   SenderThread:8682 [sender.py:send():380] send: artifact
2024-01-22 13:19:32,084 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: poll_exit
2024-01-22 13:19:32,877 INFO    Thread-12 :8682 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/output.log
2024-01-22 13:19:33,099 INFO    SenderThread:8682 [sender.py:send_artifact():1456] sent artifact job-git_gitlab.informatik.uni-ulm.de_dbis_data-science-and-big-..ing_2023-felix-ma.git_class_estimation_class_estimation_main.py - {'id': 'QXJ0aWZhY3Q6Njk5Mjg2MTU4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMjYyMjM3Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Njk5Mjg2MTU4', 'versionIndex': 0}}}
2024-01-22 13:19:33,100 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: defer
2024-01-22 13:19:33,100 INFO    SenderThread:8682 [sender.py:send_request_defer():609] handle sender defer: 9
2024-01-22 13:19:33,100 INFO    SenderThread:8682 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-22 13:19:33,878 INFO    SenderThread:8682 [dir_watcher.py:finish():388] scan: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files
2024-01-22 13:19:33,879 INFO    SenderThread:8682 [dir_watcher.py:finish():402] scan save: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/output.log output.log
2024-01-22 13:19:33,879 INFO    SenderThread:8682 [dir_watcher.py:finish():402] scan save: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/wandb-metadata.json wandb-metadata.json
2024-01-22 13:19:33,879 INFO    SenderThread:8682 [dir_watcher.py:finish():402] scan save: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/wandb-summary.json wandb-summary.json
2024-01-22 13:19:33,880 INFO    SenderThread:8682 [dir_watcher.py:finish():402] scan save: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/config.yaml config.yaml
2024-01-22 13:19:33,880 INFO    SenderThread:8682 [dir_watcher.py:finish():402] scan save: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/requirements.txt requirements.txt
2024-01-22 13:19:33,880 INFO    SenderThread:8682 [sender.py:transition_state():613] send defer: 10
2024-01-22 13:19:33,880 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: poll_exit
2024-01-22 13:19:33,880 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:19:33,880 INFO    HandlerThread:8682 [handler.py:handle_request_defer():170] handle defer: 10
2024-01-22 13:19:33,880 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: defer
2024-01-22 13:19:33,880 INFO    SenderThread:8682 [sender.py:send_request_defer():609] handle sender defer: 10
2024-01-22 13:19:33,881 INFO    SenderThread:8682 [file_pusher.py:finish():175] shutting down file pusher
2024-01-22 13:19:34,248 INFO    wandb-upload_2:8682 [upload_job.py:push():131] Uploaded file /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/wandb-summary.json
2024-01-22 13:19:34,647 INFO    wandb-upload_1:8682 [upload_job.py:push():131] Uploaded file /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/output.log
2024-01-22 13:19:35,785 INFO    wandb-upload_3:8682 [upload_job.py:push():131] Uploaded file /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/config.yaml
2024-01-22 13:19:37,087 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: keepalive
2024-01-22 13:19:37,881 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: status_report
2024-01-22 13:19:40,694 INFO    wandb-upload_0:8682 [upload_job.py:push():131] Uploaded file /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/files/requirements.txt
2024-01-22 13:19:40,895 INFO    Thread-11 (_thread_body):8682 [sender.py:transition_state():613] send defer: 11
2024-01-22 13:19:40,895 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:19:40,895 INFO    HandlerThread:8682 [handler.py:handle_request_defer():170] handle defer: 11
2024-01-22 13:19:40,895 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: defer
2024-01-22 13:19:40,895 INFO    SenderThread:8682 [sender.py:send_request_defer():609] handle sender defer: 11
2024-01-22 13:19:40,896 INFO    SenderThread:8682 [file_pusher.py:join():181] waiting for file pusher
2024-01-22 13:19:40,896 INFO    SenderThread:8682 [sender.py:transition_state():613] send defer: 12
2024-01-22 13:19:40,896 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:19:40,896 INFO    HandlerThread:8682 [handler.py:handle_request_defer():170] handle defer: 12
2024-01-22 13:19:40,896 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: defer
2024-01-22 13:19:40,896 INFO    SenderThread:8682 [sender.py:send_request_defer():609] handle sender defer: 12
2024-01-22 13:19:40,896 INFO    SenderThread:8682 [file_stream.py:finish():595] file stream finish called
2024-01-22 13:19:41,131 INFO    SenderThread:8682 [file_stream.py:finish():599] file stream finish is done
2024-01-22 13:19:41,131 INFO    SenderThread:8682 [sender.py:transition_state():613] send defer: 13
2024-01-22 13:19:41,131 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:19:41,131 INFO    HandlerThread:8682 [handler.py:handle_request_defer():170] handle defer: 13
2024-01-22 13:19:41,132 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: defer
2024-01-22 13:19:41,132 INFO    SenderThread:8682 [sender.py:send_request_defer():609] handle sender defer: 13
2024-01-22 13:19:41,132 INFO    SenderThread:8682 [sender.py:transition_state():613] send defer: 14
2024-01-22 13:19:41,132 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:19:41,132 INFO    HandlerThread:8682 [handler.py:handle_request_defer():170] handle defer: 14
2024-01-22 13:19:41,132 DEBUG   SenderThread:8682 [sender.py:send():380] send: final
2024-01-22 13:19:41,132 DEBUG   SenderThread:8682 [sender.py:send():380] send: footer
2024-01-22 13:19:41,132 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: defer
2024-01-22 13:19:41,133 INFO    SenderThread:8682 [sender.py:send_request_defer():609] handle sender defer: 14
2024-01-22 13:19:41,133 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: poll_exit
2024-01-22 13:19:41,133 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: poll_exit
2024-01-22 13:19:41,134 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: server_info
2024-01-22 13:19:41,134 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: server_info
2024-01-22 13:19:41,135 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: get_summary
2024-01-22 13:19:41,135 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: sampled_history
2024-01-22 13:19:41,136 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: internal_messages
2024-01-22 13:19:41,136 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: job_info
2024-01-22 13:19:41,266 DEBUG   SenderThread:8682 [sender.py:send_request():407] send_request: job_info
2024-01-22 13:19:41,267 INFO    MainThread:8682 [wandb_run.py:_footer_history_summary_info():3554] rendering history
2024-01-22 13:19:41,267 INFO    MainThread:8682 [wandb_run.py:_footer_history_summary_info():3586] rendering summary
2024-01-22 13:19:41,267 INFO    MainThread:8682 [wandb_run.py:_footer_sync_info():3513] logging synced files
2024-01-22 13:19:41,267 DEBUG   HandlerThread:8682 [handler.py:handle_request():144] handle_request: shutdown
2024-01-22 13:19:41,267 INFO    HandlerThread:8682 [handler.py:finish():844] shutting down handler
2024-01-22 13:19:42,136 INFO    WriterThread:8682 [datastore.py:close():294] close: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131926-0vaub2rl/run-0vaub2rl.wandb
2024-01-22 13:19:42,267 INFO    SenderThread:8682 [sender.py:finish():1534] shutting down sender
2024-01-22 13:19:42,267 INFO    SenderThread:8682 [file_pusher.py:finish():175] shutting down file pusher
2024-01-22 13:19:42,267 INFO    SenderThread:8682 [file_pusher.py:join():181] waiting for file pusher
