2024-01-22 13:18:01,526 INFO    Thread-12 :8431 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131755-xnsu3qkl/files/output.log
2024-01-22 13:18:02,926 INFO    SenderThread:8431 [sender.py:transition_state():613] send defer: 8
2024-01-22 13:18:02,927 DEBUG   SenderThread:8431 [sender.py:send_request():407] send_request: poll_exit
2024-01-22 13:18:02,927 DEBUG   HandlerThread:8431 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:18:02,927 INFO    HandlerThread:8431 [handler.py:handle_request_defer():170] handle defer: 8
2024-01-22 13:18:02,927 DEBUG   SenderThread:8431 [sender.py:send_request():407] send_request: defer
2024-01-22 13:18:02,927 INFO    SenderThread:8431 [sender.py:send_request_defer():609] handle sender defer: 8
2024-01-22 13:18:02,927 INFO    SenderThread:8431 [job_builder.py:build():281] Attempting to build job artifact
2024-01-22 13:18:02,928 INFO    SenderThread:8431 [job_builder.py:_get_source_type():393] is repo sourced job
2024-01-22 13:18:02,929 INFO    SenderThread:8431 [job_builder.py:build():369] adding wandb-job metadata file
2024-01-22 13:18:02,948 INFO    SenderThread:8431 [sender.py:transition_state():613] send defer: 9
2024-01-22 13:18:02,949 DEBUG   HandlerThread:8431 [handler.py:handle_request():144] handle_request: defer
2024-01-22 13:18:02,949 INFO    HandlerThread:8431 [handler.py:handle_request_defer():170] handle defer: 9
2024-01-22 13:18:02,949 DEBUG   SenderThread:8431 [sender.py:send():380] send: artifact
2024-01-22 13:18:03,527 INFO    Thread-12 :8431 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/felix/Documents/git/2023-felix-ma/class_estimation/wandb/run-20240122_131755-xnsu3qkl/files/output.log
